id,alias,name,url,review_count,categories,rating,coordinates,location,distance,price
K-At4fy5-PNnwH4SR3CI5Q,global-it-whittier,Global IT,https://www.yelp.com/biz/global-it-whittier?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,8,"[{'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 33.9803745, 'longitude': -118.0360351}","{'address1': '6720 Bright Ave', 'address2': None, 'address3': '', 'city': 'Whittier', 'zip_code': '90601', 'country': 'US', 'state': 'CA', 'display_address': ['6720 Bright Ave', 'Whittier, CA 90601']}",27808.54704226571,
PoluV5emqZd2KsowhhZAug,macman-los-angeles,MacMan,https://www.yelp.com/biz/macman-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,76,"[{'alias': 'itservices', 'title': 'IT Services & Computer Repair'}]",5.0,"{'latitude': 34.061921730981, 'longitude': -118.246637582031}","{'address1': '', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90012']}",6885.247534879412,
ev5XDrsXz9zofsO9MFhOkQ,quadranet-los-angeles,QuadraNet,https://www.yelp.com/biz/quadranet-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,4,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'telecommunications', 'title': 'Telecommunications'}]",2.0,"{'latitude': 34.0483513, 'longitude': -118.2552}","{'address1': '530 W 6th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['530 W 6th St', 'Los Angeles, CA 90014']}",6272.072032254852,
R-t-fBymPEBgsOPG6Ifq3A,warp2biz-pasadena,Warp2Biz,https://www.yelp.com/biz/warp2biz-pasadena?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.1446349, 'longitude': -118.1483768}","{'address1': '101 E Green St', 'address2': 'Ste 13', 'address3': '', 'city': 'Pasadena', 'zip_code': '91105', 'country': 'US', 'state': 'CA', 'display_address': ['101 E Green St', 'Ste 13', 'Pasadena, CA 91105']}",18441.491511120876,
dr4vIwr9q4vmre6VuAuTew,connect-century-communications-los-angeles-2,Connect Century Communications,https://www.yelp.com/biz/connect-century-communications-los-angeles-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,3,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.0526683104659, 'longitude': -118.279726579785}","{'address1': '937 S Alvarado St', 'address2': 'Ste 1A', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['937 S Alvarado St', 'Ste 1A', 'Los Angeles, CA 90006']}",3963.428375067097,
tayPopphwdKo7FNLZqQfgA,digilink-network-services-marina-del-rey,Digilink Network Services,https://www.yelp.com/biz/digilink-network-services-marina-del-rey?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,12,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 33.9804905, 'longitude': -118.4403682}","{'address1': '4676 Admiralty Way', 'address2': 'Ste 530', 'address3': '', 'city': 'Marina Del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['4676 Admiralty Way', 'Ste 530', 'Marina Del Rey, CA 90292']}",14186.5316374454,
02Ud2kF7dpYhdGksHIxuXw,turn-wireless-thousand-oaks,Turn Wireless,https://www.yelp.com/biz/turn-wireless-thousand-oaks?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'telecommunications', 'title': 'Telecommunications'}]",5.0,"{'latitude': 34.1919499, 'longitude': -118.9511314}","{'address1': '3533 Old Conejo Rd', 'address2': 'Ste 122', 'address3': '', 'city': 'Thousand Oaks', 'zip_code': '91320', 'country': 'US', 'state': 'CA', 'display_address': ['3533 Old Conejo Rd', 'Ste 122', 'Thousand Oaks, CA 91320']}",59737.90634128798,
hS-ypSo5wBNSI3J6tHwdmw,4-service-los-angeles,4 Service,https://www.yelp.com/biz/4-service-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.0590566, 'longitude': -118.4423173}","{'address1': '10866 Wilshire Blvd', 'address2': '4th flr', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['10866 Wilshire Blvd', '4th flr', 'Los Angeles, CA 90024']}",11144.144142214162,
vdoMWItFrc0cOxYOGK9u2Q,boost-mobile-los-angeles-19,Boost Mobile,https://www.yelp.com/biz/boost-mobile-los-angeles-19?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'cellphoneaccessories', 'title': 'Mobile Phone Accessories'}, {'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.0899644633895, 'longitude': -118.291685703594}","{'address1': '1010 N Vermont Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['1010 N Vermont Ave', 'Los Angeles, CA 90029']}",4175.52370745163,$
DtPYb9Y_nJs3ewmb89xP9w,cohen-business-law-group-apc-los-angeles-2,"Cohen Business Law Group, apc",https://www.yelp.com/biz/cohen-business-law-group-apc-los-angeles-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,5,"[{'alias': 'businesslawyers', 'title': 'Business Law'}, {'alias': 'iplaw', 'title': 'IP & Internet Law'}, {'alias': 'contractlaw', 'title': 'Contract Law'}]",4.0,"{'latitude': 34.0575421297906, 'longitude': -118.447100312528}","{'address1': '10990 Wilshire Blvd', 'address2': 'Ste 1025', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['10990 Wilshire Blvd', 'Ste 1025', 'Los Angeles, CA 90024']}",11590.03615070019,
ybGNDKGlYK0APYQTNMRilw,trenchant-los-angeles,Trenchant,https://www.yelp.com/biz/trenchant-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,5,"[{'alias': 'telecommunications', 'title': 'Telecommunications'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.01607, 'longitude': -118.30534}","{'address1': '3842 La Salle Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90062', 'country': 'US', 'state': 'CA', 'display_address': ['3842 La Salle Ave', 'Los Angeles, CA 90062']}",5271.57017892187,
mEGPXWAqC7mvCWBbYxzHdA,all-world-communications-los-angeles,All World Communications,https://www.yelp.com/biz/all-world-communications-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.0540314, 'longitude': -118.4654999}","{'address1': '11693 San Vicente Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['11693 San Vicente Blvd', 'Los Angeles, CA 90049']}",13301.47435586377,
MlAdgrEVthVsgyyuLZbSLg,a-and-g-internet-services-los-angeles,A & G Internet Services,https://www.yelp.com/biz/a-and-g-internet-services-los-angeles?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'businessconsulting', 'title': 'Business Consulting'}]",2.0,"{'latitude': 34.0633293, 'longitude': -118.4454432}","{'address1': '921 S Westwood Blvd', 'address2': 'Ste 223', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['921 S Westwood Blvd', 'Ste 223', 'Los Angeles, CA 90024']}",11429.8887826267,
hhTmJeJscHq59Kh22zzzig,abundance-internet-ventura,Abundance Internet,https://www.yelp.com/biz/abundance-internet-ventura?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,10,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.2809753417969, 'longitude': -119.287223815918}","{'address1': None, 'address2': None, 'address3': '', 'city': 'Ventura', 'zip_code': '93001', 'country': 'US', 'state': 'CA', 'display_address': ['Ventura, CA 93001']}",41475.429704045586,
OXEPBnnRCrhBQQCcA3gxmA,mitec-solutions-ventura,Mitec Solutions,https://www.yelp.com/biz/mitec-solutions-ventura?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,66,"[{'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'homenetworkinstall', 'title': 'Home Network Installation'}]",5.0,"{'latitude': 34.2740284, 'longitude': -119.2696032}","{'address1': '2110 E Thompson Blvd', 'address2': None, 'address3': '', 'city': 'Ventura', 'zip_code': '93001', 'country': 'US', 'state': 'CA', 'display_address': ['2110 E Thompson Blvd', 'Ventura, CA 93001']}",43863.89141453982,
wQmfIOPFyyLdWVolPwSiqA,cox-store-santa-barbara,Cox Store,https://www.yelp.com/biz/cox-store-santa-barbara?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,98,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'securitysystems', 'title': 'Security Systems'}]",1.5,"{'latitude': 34.439527, 'longitude': -119.734513}","{'address1': '3303 State St', 'address2': '', 'address3': '', 'city': 'Santa Barbara', 'zip_code': '93105', 'country': 'US', 'state': 'CA', 'display_address': ['3303 State St', 'Santa Barbara, CA 93105']}",2661.763169282236,
9coQY05SXPMBGKHcVXWFMw,verizon-wireless-santa-barbara-12,Verizon,https://www.yelp.com/biz/verizon-wireless-santa-barbara-12?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,65,"[{'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",2.5,"{'latitude': 34.4405727705353, 'longitude': -119.727556775333}","{'address1': '2980 State St', 'address2': '', 'address3': '', 'city': 'Santa Barbara', 'zip_code': '93105', 'country': 'US', 'state': 'CA', 'display_address': ['2980 State St', 'Santa Barbara, CA 93105']}",2244.52518426644,$$
SQrZRhLfFksKGQvnWVeEag,boost-mobile-santa-barbara,Boost Mobile,https://www.yelp.com/biz/boost-mobile-santa-barbara?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'cellphoneaccessories', 'title': 'Mobile Phone Accessories'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",5.0,"{'latitude': 34.4190789, 'longitude': -119.7046366}","{'address1': '220 W Carrillo St', 'address2': 'Ste 6', 'address3': None, 'city': 'Santa Barbara', 'zip_code': '93101', 'country': 'US', 'state': 'CA', 'display_address': ['220 W Carrillo St', 'Ste 6', 'Santa Barbara, CA 93101']}",930.697363098062,
RtAt4MobyEXZDXCx7oYs0Q,blue-casa-communications-santa-barbara-4,Blue Casa Communications,https://www.yelp.com/biz/blue-casa-communications-santa-barbara-4?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,4,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",1.0,"{'latitude': 34.417995, 'longitude': -119.693627}","{'address1': '114 Haley St', 'address2': '', 'address3': '', 'city': 'Santa Barbara', 'zip_code': '93101', 'country': 'US', 'state': 'CA', 'display_address': ['114 Haley St', 'Santa Barbara, CA 93101']}",1789.572415897757,
CEJzacfJRGZ3fJEdxDVHIw,directv-santa-barbara-2,DIRECTV,https://www.yelp.com/biz/directv-santa-barbara-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,26,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}]",1.0,"{'latitude': 34.42163, 'longitude': -119.70933}","{'address1': None, 'address2': None, 'address3': None, 'city': 'Santa Barbara', 'zip_code': '93101', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Barbara, CA 93101']}",644.5407666210241,
02Ud2kF7dpYhdGksHIxuXw,turn-wireless-thousand-oaks,Turn Wireless,https://www.yelp.com/biz/turn-wireless-thousand-oaks?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'telecommunications', 'title': 'Telecommunications'}]",5.0,"{'latitude': 34.1919499, 'longitude': -118.9511314}","{'address1': '3533 Old Conejo Rd', 'address2': 'Ste 122', 'address3': '', 'city': 'Thousand Oaks', 'zip_code': '91320', 'country': 'US', 'state': 'CA', 'display_address': ['3533 Old Conejo Rd', 'Ste 122', 'Thousand Oaks, CA 91320']}",74440.67266985984,
kethIGHipbWKwO-151kJfA,los-angeles-seo-and-web-design-santa-barbara,Los Angeles SEO & Web Design,https://www.yelp.com/biz/los-angeles-seo-and-web-design-santa-barbara?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,2,"[{'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'web_design', 'title': 'Web Design'}]",5.0,"{'latitude': 34.4011, 'longitude': -119.70208}","{'address1': '36 Barranca Ave', 'address2': 'Ste 5', 'address3': None, 'city': 'Santa Barbara', 'zip_code': '93109', 'country': 'US', 'state': 'CA', 'display_address': ['36 Barranca Ave', 'Ste 5', 'Santa Barbara, CA 93109']}",2887.52194281746,
sPK5xir_Ip1TIj6sMA9Tig,dish-ventura,DISH,https://www.yelp.com/biz/dish-ventura?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,8,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",1.5,"{'latitude': 34.446925, 'longitude': -119.742822}","{'address1': None, 'address2': None, 'address3': None, 'city': 'Ventura', 'zip_code': '93001', 'country': 'US', 'state': 'CA', 'display_address': ['Ventura, CA 93001']}",3762.2704881924255,
bF4N8Y85dDjWHcWz_qM04g,impulse-advanced-communications-santa-barbara,Impulse Advanced Communications,https://www.yelp.com/biz/impulse-advanced-communications-santa-barbara?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,5,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",2.0,"{'latitude': 34.43868, 'longitude': -119.80943}","{'address1': '', 'address2': None, 'address3': None, 'city': 'Santa Barbara', 'zip_code': '93111', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Barbara, CA 93111']}",9700.6780791565,
Mp9ra9CrZSJiPUoQVjjBTA,spectrum-ventura-2,Spectrum,https://www.yelp.com/biz/spectrum-ventura-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,45,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",1.5,"{'latitude': 34.282194, 'longitude': -119.301513}","{'address1': '51 W Main St', 'address2': 'Ste F', 'address3': '', 'city': 'Ventura', 'zip_code': '93001', 'country': 'US', 'state': 'CA', 'display_address': ['51 W Main St', 'Ste F', 'Ventura, CA 93001']}",40810.26436998329,
_WZoNbYOKhoWxGcn5LtXPg,cox-business-goleta-2,Cox Business,https://www.yelp.com/biz/cox-business-goleta-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,2,"[{'alias': 'telecommunications', 'title': 'Telecommunications'}, {'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",2.0,"{'latitude': 34.435623, 'longitude': -119.830622}","{'address1': None, 'address2': None, 'address3': None, 'city': 'Goleta', 'zip_code': '93117', 'country': 'US', 'state': 'CA', 'display_address': ['Goleta, CA 93117']}",11070.666567130012,
mqkYppDonJ6V6hA9c-DBJg,rincon-broadband-carpinteria,Rincon Broadband,https://www.yelp.com/biz/rincon-broadband-carpinteria?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,2,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",1.0,"{'latitude': 34.39958, 'longitude': -119.52202}","{'address1': None, 'address2': '', 'address3': None, 'city': 'Carpinteria', 'zip_code': '93013', 'country': 'US', 'state': 'CA', 'display_address': ['Carpinteria, CA 93013']}",17872.35974861382,
uTbVUhOUoubLz6MUwtwU-Q,so-cal-phone-company-moorpark,So Cal Phone Company,https://www.yelp.com/biz/so-cal-phone-company-moorpark?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,6,"[{'alias': 'telecommunications', 'title': 'Telecommunications'}, {'alias': 'securitysystems', 'title': 'Security Systems'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",4.5,"{'latitude': 34.2779198, 'longitude': -118.9052887}","{'address1': '11565 Poppyglen Ct', 'address2': 'Ste 100', 'address3': '', 'city': 'Moorpark', 'zip_code': '93021', 'country': 'US', 'state': 'CA', 'display_address': ['11565 Poppyglen Ct', 'Ste 100', 'Moorpark, CA 93021']}",75727.28613731268,
Xja5AuX4cCETen_hCkEZMw,santa-barbara-web-hosting-santa-barbara,Santa Barbara Web Hosting,https://www.yelp.com/biz/santa-barbara-web-hosting-santa-barbara?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",1.0,"{'latitude': 34.43702, 'longitude': -119.80879}","{'address1': '', 'address2': None, 'address3': None, 'city': 'Santa Barbara', 'zip_code': '93160', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Barbara, CA 93160']}",8223.270764072347,
EqzK3GQHkzPkZaNQGPS1qA,valeo-networks-camarillo-2,Valeo Networks,https://www.yelp.com/biz/valeo-networks-camarillo-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,4,"[{'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",4.0,"{'latitude': 34.2047, 'longitude': -118.98585}","{'address1': '811 A Camarillo Springs Rd', 'address2': '', 'address3': None, 'city': 'Camarillo', 'zip_code': '93012', 'country': 'US', 'state': 'CA', 'display_address': ['811 A Camarillo Springs Rd', 'Camarillo, CA 93012']}",70959.11990619155,
hwhaXMJ3X-hgjOqfmLhjsA,724-internet-solutions-lompoc-4,724 Internet Solutions,https://www.yelp.com/biz/724-internet-solutions-lompoc-4?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'marketing', 'title': 'Marketing'}]",2.0,"{'latitude': 34.64048, 'longitude': -120.45788}","{'address1': '', 'address2': None, 'address3': '', 'city': 'Lompoc', 'zip_code': '93436', 'country': 'US', 'state': 'CA', 'display_address': ['Lompoc, CA 93436']}",72452.07569918624,
9N4kRHJIhD2FroDb_FBuZw,directv-maricopa,DIRECTV,https://www.yelp.com/biz/directv-maricopa?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,3,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",1.0,"{'latitude': 35.0584297180176, 'longitude': -119.400703430176}","{'address1': None, 'address2': None, 'address3': None, 'city': 'Maricopa', 'zip_code': '93252', 'country': 'US', 'state': 'CA', 'display_address': ['Maricopa, CA 93252']}",75827.53871876365,
goo91T8tn-70Ie_ub6jmYw,go-creative-wireless-simi-valley,Go Creative Wireless,https://www.yelp.com/biz/go-creative-wireless-simi-valley?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,13,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'electronics', 'title': 'Electronics'}]",3.0,"{'latitude': 34.28395, 'longitude': -118.77968}","{'address1': '2655 First St', 'address2': 'Ste 250', 'address3': '', 'city': 'Simi Valley', 'zip_code': '93065', 'country': 'US', 'state': 'CA', 'display_address': ['2655 First St', 'Ste 250', 'Simi Valley, CA 93065']}",86898.77492478941,$$
5Q_IuYpHmK8-0jnTmcXh2A,duplicated-business-solutions-santa-maria,Duplicated Business Solutions,https://www.yelp.com/biz/duplicated-business-solutions-santa-maria?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,5,"[{'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'businessconsulting', 'title': 'Business Consulting'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",3.5,"{'latitude': 34.9198378737606, 'longitude': -120.452727794647}","{'address1': '1131 Tama Ln', 'address2': 'Ste D', 'address3': None, 'city': 'Santa Maria', 'zip_code': '93455', 'country': 'US', 'state': 'CA', 'display_address': ['1131 Tama Ln', 'Ste D', 'Santa Maria, CA 93455']}",87299.5612560755,
zrnl4ciZXRYTE4xZrfAVBQ,sean-san-jose-westlake-village,Sean San Jose,https://www.yelp.com/biz/sean-san-jose-westlake-village?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,11,"[{'alias': 'realestateagents', 'title': 'Real Estate Agents'}, {'alias': 'realestatesvcs', 'title': 'Real Estate Services'}]",5.0,"{'latitude': 34.267715009117, 'longitude': -118.767356872559}","{'address1': '30700 Russell Ranch Rd', 'address2': 'Ste 200', 'address3': '', 'city': 'Westlake Village', 'zip_code': '91362', 'country': 'US', 'state': 'CA', 'display_address': ['30700 Russell Ranch Rd', 'Ste 200', 'Westlake Village, CA 91362']}",88356.60043730574,
OCq8f70qXUNgCCiJbJvfAw,its-integrated-telemanagement-services-simi-valley-2,ITS - Integrated Telemanagement Services,https://www.yelp.com/biz/its-integrated-telemanagement-services-simi-valley-2?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,7,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'telecommunications', 'title': 'Telecommunications'}]",4.5,"{'latitude': 34.2637, 'longitude': -118.714824}","{'address1': '4100 Guardian St', 'address2': 'Ste 110', 'address3': '', 'city': 'Simi Valley', 'zip_code': '93063', 'country': 'US', 'state': 'CA', 'display_address': ['4100 Guardian St', 'Ste 110', 'Simi Valley, CA 93063']}",93175.21187710301,
BkjzKyfhh4iLARuR5ITpUw,best-cable-and-satellite-tv-santa-clarita-3,Best Cable & Satellite TV,https://www.yelp.com/biz/best-cable-and-satellite-tv-santa-clarita-3?adjust_creative=XNbjMHYvhzTkHpPc-KJgIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XNbjMHYvhzTkHpPc-KJgIg,1,"[{'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'securitysystems', 'title': 'Security Systems'}]",1.0,"{'latitude': 34.4138717651367, 'longitude': -118.551208496094}","{'address1': '', 'address2': None, 'address3': '', 'city': 'Santa Clarita', 'zip_code': '91355', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Clarita, CA 91355']}",102636.43614964282,
